anchor_id,anchor,candidate,relation_type,source
3762,A man in a white apron and hat is selling meat on a busy street.,The man is selling pasta on the street.,contradiction,snli_gold
3762,A man in a white apron and hat is selling meat on a busy street.,apron busy man and white selling a a is street on meat in hat a,jumbled,shuffle
3762,A man in a white apron and hat is selling meat on a busy street.,Patriots Say They're Focused on Bills (AP) AP - Don't mention the streak within the confines of Gillette Stadium,distinction,fancyzhx/ag_news
3762,A man in a white apron and hat is selling meat on a busy street.,A man in a white apron and hat is not selling meat on a busy street.,negation,negation_rule
3763,An older man and girl are cutting wood together.,Wood is being cut by an older man and his female partner.,paraphrase,humarin_t5
3763,An older man and girl are cutting wood together.,An old man and girl are cutting wood together.,synonym,wordnet_mlm
3763,An older man and girl are cutting wood together.,A young man and girl are cutting wood together.,antonym,wordnet_mlm
3763,An older man and girl are cutting wood together.,two people are chopping up a tree,entailment,snli_gold
3763,An older man and girl are cutting wood together.,a couple family members gathering firewood,neutral,snli_gold
3763,An older man and girl are cutting wood together.,two brothers are playing cards in the basement,contradiction,snli_gold
3763,An older man and girl are cutting wood together.,older together are man and wood an girl cutting,jumbled,shuffle
3763,An older man and girl are cutting wood together.,Beacon Roofing Leads Day of IPO Gains Shares of Beacon Roofing Suppler Inc,distinction,fancyzhx/ag_news
3763,An older man and girl are cutting wood together.,An older man and girl are not cutting wood together.,negation,negation_rule
3764,An old man wearing glasses speaking in front of a podium.,An elderly man with glasses speaking in front of a podium.,paraphrase,humarin_t5
3764,An old man wearing glasses speaking in front of a podium.,An old man wearing glasses talking in front of a podium.,synonym,wordnet_mlm
3764,An old man wearing glasses speaking in front of a podium.,A young man wearing glasses speaking in front of a podium.,antonym,wordnet_mlm
3764,An old man wearing glasses speaking in front of a podium.,There is a man with glasses.,entailment,snli_gold
3764,An old man wearing glasses speaking in front of a podium.,A man warning a crowd of the dangers of masterbation.,neutral,snli_gold
3764,An old man wearing glasses speaking in front of a podium.,The man is diving in Bonaire.,contradiction,snli_gold
3764,An old man wearing glasses speaking in front of a podium.,an front podium speaking a glasses wearing in of man old,jumbled,shuffle
3764,An old man wearing glasses speaking in front of a podium.,News: Bush prepares for possible shutdown of GPS network in national crisis The Associated Press By Ted Bridis,distinction,fancyzhx/ag_news
3766,Two men standing and talking at a railing.,A pair of men positioned at a railing and engaged in conversation.,paraphrase,humarin_t5
3766,Two men standing and talking at a railing.,Two men standing and speaking at a railing.,synonym,wordnet_mlm
3766,Two men standing and talking at a railing.,Two men sitting and talking at a railing.,antonym,wordnet_mlm
3766,Two men standing and talking at a railing.,Two men are talking together.,entailment,snli_gold
3766,Two men standing and talking at a railing.,The two men are friends.,neutral,snli_gold
3766,Two men standing and talking at a railing.,The men are jumping into the water.,contradiction,snli_gold
3766,Two men standing and talking at a railing.,railing standing and two a men talking at,jumbled,shuffle
3766,Two men standing and talking at a railing.,US Steel Returns to Homestead Works United States Steel Corp,distinction,fancyzhx/ag_news
3768,An older man in a white sweater talks on a cellphone.,A white sweater-clad older gentleman converses on a cellphone.,paraphrase,humarin_t5
3768,An older man in a white sweater talks on a cellphone.,An elderly man in a white sweater talks on a cellphone.,synonym,wordnet_mlm
3768,An older man in a white sweater talks on a cellphone.,A young man in a white sweater talks on a cellphone.,antonym,wordnet_mlm
3768,An older man in a white sweater talks on a cellphone.,Someone is talking on a cell phone.,entailment,snli_gold
3768,An older man in a white sweater talks on a cellphone.,The man is 65 years old.,neutral,snli_gold
3768,An older man in a white sweater talks on a cellphone.,The old man is old fashioned and does not own a cell phone.,contradiction,snli_gold
3768,An older man in a white sweater talks on a cellphone.,in white man older an talks a sweater cellphone a on,jumbled,shuffle
3768,An older man in a white sweater talks on a cellphone.,"Indian Maoists discuss strategy Two key Indian Maoist groups meet in Calcutta to discuss working closer together, delegates say",distinction,fancyzhx/ag_news
3769,A hip older man and a younger woman dance at a party in front of a young audience.,A young crowd watches as an older man and a younger woman dance together at the party.,paraphrase,humarin_t5
3769,A hip older man and a younger woman dance at a party in front of a young audience.,A hip older man and a young woman dance at a party in front of a young audience.,synonym,wordnet_mlm
3769,A hip older man and a younger woman dance at a party in front of a young audience.,A hip older man and an old woman dance at a party in front of a young audience.,antonym,wordnet_mlm
3769,A hip older man and a younger woman dance at a party in front of a young audience.,An old man and young woman dance.,entailment,snli_gold
3769,A hip older man and a younger woman dance at a party in front of a young audience.,A rich man and his young wife dance for an audience.,neutral,snli_gold
3769,A hip older man and a younger woman dance at a party in front of a young audience.,A man and woman sit on the floor.,contradiction,snli_gold
3769,A hip older man and a younger woman dance at a party in front of a young audience.,at front and hip man a young party a dance woman older a younger a in of audience,jumbled,shuffle
3769,A hip older man and a younger woman dance at a party in front of a young audience.,Two Investment Banks Settle with SEC Deutsche Bank Securities Inc,distinction,fancyzhx/ag_news
3770,A man in a hat is walking in a city while looking to the left.,A man with a hat is spotted walking towards the left in one of the cities.,paraphrase,humarin_t5
3770,A man in a hat is walking in a city while looking to the left.,A man in a hat is walking in a city while facing to the left.,synonym,wordnet_mlm
3770,A man in a hat is walking in a city while looking to the left.,A man in a hat is riding in a city while looking to the left.,antonym,wordnet_mlm
3770,A man in a hat is walking in a city while looking to the left.,The man has his head turned to the left while walking,entailment,snli_gold
3770,A man in a hat is walking in a city while looking to the left.,The man is going to work has he walks through the city.,neutral,snli_gold
3770,A man in a hat is walking in a city while looking to the left.,The man is looking down at his shoes.,contradiction,snli_gold
3770,A man in a hat is walking in a city while looking to the left.,city left in is hat the man a while a in walking looking to a,jumbled,shuffle
3770,A man in a hat is walking in a city while looking to the left.,"Campina, Arla agree to merge to form largest dairy cooperative LONDON, December 8 (newratings",distinction,fancyzhx/ag_news
3770,A man in a hat is walking in a city while looking to the left.,A man in a hat is not walking in a city while looking to the left.,negation,negation_rule
3771,An elderly woman clutching her purse while admiring many candles.,A woman of advanced age holding her purse while observing a multitude of candles.,paraphrase,humarin_t5
3771,An elderly woman clutching her purse while admiring many candles.,An older woman clutching her purse while admiring many candles.,synonym,wordnet_mlm
3771,An elderly woman clutching her purse while admiring many candles.,An elderly woman clutching her purse while admiring few candles.,antonym,wordnet_mlm
3771,An elderly woman clutching her purse while admiring many candles.,An elderly woman standing in a shop.,entailment,snli_gold
3771,An elderly woman clutching her purse while admiring many candles.,An elderly woman shopping for a gift.,neutral,snli_gold
3771,An elderly woman clutching her purse while admiring many candles.,A child clutching their baseball while admiring many candles.,contradiction,snli_gold
3771,An elderly woman clutching her purse while admiring many candles.,woman elderly purse many her clutching admiring an candles while,jumbled,shuffle
